Standard name	Systematic name
RPL23B	YBL027W
YL14B	YBL027W
RPL1A	YPL220W
SSM1	YPL220W
SSM1A	YPL220W
RPL1B	YGL135W
SSM1B	YGL135W
SSM2	YGL135W
RPL20A	YMR242C
RPL18A	YMR242C
RPL18A2	YMR242C
RPL20B	YOR312C
RPL18A1	YOR312C
RPL18B	YOR312C
RPL21A	YBR191W
URP1	YBR191W
RPL21B	YPL079W
RPL22A	YLR061W
RPL22B	YFL034C-A
RPL23A	YBL087C
RPL17A	YBL087C
RPL17AA	YBL087C
RPL23B	YER117W
RPL17AB	YER117W
RPL17B	YER117W
RPL24A	YGL031C
RP29	YGL031C
RPL30A	YGL031C
RPL24B	YGR148C
RPL30B	YGR148C
RPL25	YOL127W
RPL26A	YLR344W
RPL26	YLR344W
RPL33A	YLR344W
RPL26B	YGR034W
RPL33B	YGR034W
RPL27A	YHR010W
RPL27	YHR010W
RPL27B	YDR471W
RPL27	YDR471W
RPL28	YGL103W
CYH2	YGL103W
RPL29	YFR032C-A
YL43	YFR032C-A
RPL2A	YFR031C-A
RPL5B	YFR031C-A
RPL2B	YIL018W
RPL5A	YIL018W
RPL30	YGL030W
RPL32	YGL030W
RPL31A	YDL075W
RPL34	YDL075W
RPL34A	YDL075W
RPL31B	YLR406C
RPL34	YLR406C
RPL34B	YLR406C
RPL32	YBL092W
RPL33A	YPL143W
RPL37A	YPL143W
RPL33B	YOR234C
RPL37B	YOR234C
RPL34A	YER056C-A
RPL34B	YIL052C
RPL35A	YDL191W
SOS1	YDL191W
RPL35B	YDL136W
SOS2	YDL136W
RPL36A	YMR194W
RPL39A	YMR194W
RPL36B	YPL249C-A
RPL39B	YPL249C-A
RPL37A	YLR185W
RPL35A	YLR185W
RPL37B	YDR500C
RPL35B	YDR500C
RPL38	YLR325C
RPL39	YJL189W
RPL46	YJL189W
SPB2	YJL189W
RPL3	YOR063W
MAK8	YOR063W
TCM1	YOR063W
RPL40A	YIL148W
UBI1	YIL148W
RPL40B	YKR094C
UBI2	YKR094C
RPL41A	YDL184C
RPL47A	YDL184C
YL41A	YDL184C
RPL41B	YDL133C-A
RPL47B	YDL133C-A
YL41B	YDL133C-A
RPL42A	YNL162W
RPL41A	YNL162W
SCL41A	YNL162W
RPL42B	YHR141C
MAK18	YHR141C
RPL41B	YHR141C
SCL41B	YHR141C
RPL43A	YPR043W
RPL43B	YJR094W-A
RPL4A	YBR031W
RPL2	YBR031W
RPL2A	YBR031W
RPL4B	YDR012W
RPL2B	YDR012W
RPL5	YPL131W
RPL1	YPL131W
RPL1A	YPL131W
RPL6A	YML073C
RPL17A	YML073C
YL16A	YML073C
RPL6B	YLR448W
RPL16B	YLR448W
RPL17B	YLR448W
YL16B	YLR448W
RPL7A	YGL076C
RPL6A	YGL076C
RPL8A	YGL076C
YL8A	YGL076C
RPL7B	YPL198W
RPL6B	YPL198W
YL8B	YPL198W
RPL8A	YHL033C
MAK7	YHL033C
RPL4A	YHL033C
RPL8B	YLL045C
KRB1	YLL045C
RPL4B	YLL045C
RPL9A	YGL147C
RPL8A	YGL147C
RPL9	YGL147C
RPL9B	YNL067W
RPL8B	YNL067W
RPM2	YML091C
RPN10	YHR200W
MCB1	YHR200W
SUN1	YHR200W
RPN11	YFR004W
MPR1	YFR004W
RPN12	YFR052W
NIN1	YFR052W
RPN13	YLR421C
DAQ1	YLR421C
RPN14	YGL004C
RPN1	YHR027C
HRD2	YHR027C
NAS1	YHR027C
RPD1	YHR027C
RPN2	YIL075C
SEN3	YIL075C
RPN3	YER021W
SUN2	YER021W
RPN4	YDL020C
SON1	YDL020C
UFD5	YDL020C
RPN5	YDL147W
NAS5	YDL147W
RPN6	YDL097C
NAS4	YDL097C
RPN7	YPR108W
RPN8	YOR261C
RPN9	YDR427W
NAS7	YDR427W
RPO21	YDL140C
RPB1	YDL140C
RPB220	YDL140C
SUA8	YDL140C
RPO26	YPR187W
RPB6	YPR187W
RPO31	YOR116C
RPC1	YOR116C
RPC160	YOR116C
RPO41	YFL036W
RPP0	YLR340W
L10E	YLR340W
RPA0	YLR340W
RPL10E	YLR340W
RPLA0	YLR340W
RPP1	YHR062C
RPP1A	YDL081C
L12EIIA	YDL081C
RPA1	YDL081C
RPLA1	YDL081C
RPP1B	YDL130W
L12EIIB	YDL130W
RPL44P	YDL130W
RPLA3	YDL130W
RPP2A	YOL039W
L12EIB	YOL039W
RPA2	YOL039W
RPL44	YOL039W
RPLA2	YOL039W
RPP2B	YDR382W
L12EIA	YDR382W
RPL45	YDR382W
RPLA4	YDR382W
RPR2	YIR015W
RPS0A	YGR214W
NAB1	YGR214W
NAB1A	YGR214W
YST1	YGR214W
RPS0B	YLR048W
NAB1B	YLR048W
NAB4	YLR048W
YST2	YLR048W
RPS10A	YOR293W
RPS10B	YMR230W
RPS11A	YDR025W
RPS18A	YDR025W
RPS11B	YBR048W
RPS18B	YBR048W
RPS12	YOR369C
RPS13	YDR064W
RPS13C	YDR064W
RPS14A	YCR031C
CRY1	YCR031C
RPL59	YCR031C
RPS14B	YJL191W
CRY2	YJL191W
RPS15	YOL040C
RPS21	YOL040C
RPS16A	YMR143W
RP61R	YMR143W
RPS16B	YDL083C
RPS17A	YML024W
RP51A	YML024W
RPS17B	YDR447C
RP51B	YDR447C
RPS18A	YDR450W
RPS18B	YML026C
RPS19A	YOL121C
RP55A	YOL121C
RPS16AA	YOL121C
RPS19B	YNL302C
RP55B	YNL302C
RPS16AB	YNL302C
RPS1A	YLR441C
PLC1	YLR441C
RPS10A	YLR441C
RPS1B	YML063W
PLC2	YML063W
RPS10B	YML063W
RPS20	YHL015W
URP2	YHL015W
RPS21A	YKR057W
RPS25	YKR057W
RPS25A	YKR057W
RPS26A	YKR057W
RPS21B	YJL136C
RPS25B	YJL136C
RPS26B	YJL136C
RPS22A	YJL190C
RPS24	YJL190C
RPS24A	YJL190C
RPS22B	YLR367W
RPS24B	YLR367W
RPS23A	YGR118W
RPS28A	YGR118W
RPS23B	YPR132W
RPS28B	YPR132W
RPS24A	YER074W
RPS24EA	YER074W
RPS24B	YIL069C
RPS24EB	YIL069C
RPS25A	YGR027C
RPS31A	YGR027C
RPS25B	YLR333C
RPS31	YLR333C
RPS31B	YLR333C
RPS26A	YGL189C
RPS26	YGL189C
RPS26B	YER131W
RPS27A	YKL156W
RPS27B	YHR021C
RPS28A	YOR167C
RPS33	YOR167C
RPS33A	YOR167C
RPS28B	YLR264W
RPS33B	YLR264W
RPS29A	YLR388W
RPS36A	YLR388W
YS29A	YLR388W
RPS29B	YDL061C
RPS36B	YDL061C
YS29B	YDL061C
RPS2	YGL123W
RPS4	YGL123W
SUP38	YGL123W
SUP44	YGL123W
RPS30A	YLR287C-A
RPS30B	YOR182C
RPS31	YLR167W
RPS37	YLR167W
UBI3	YLR167W
RPS3	YNL178W
SUF14	YNL178W
RPS4A	YJR145C
RPS7B	YJR145C
RPS4B	YHR203C
RPS7A	YHR203C
RPS5	YJR123W
RPS2	YJR123W
RPS6A	YPL090C
RPS101	YPL090C
RPS10B	YPL090C
RPS6B	YBR181C
RPS102	YBR181C
RPS10A	YBR181C
RPS7A	YOR096W
RPS30	YOR096W
RPS7B	YNL096C
RPS8A	YBL072C
RPS14A	YBL072C
RPS8B	YER102W
RPS14B	YER102W
RPS9A	YPL081W
RPS13A	YPL081W
YS11A	YPL081W
RPS9B	YBR189W
RPS13B	YBR189W
SUP46	YBR189W
RPT1	YKL145W
CIM5	YKL145W
YTA3	YKL145W
RPT2	YDL007W
YHS4	YDL007W
YTA5	YDL007W
RPT3	YDR394W
YNT1	YDR394W
YTA2	YDR394W
RPT4	YOR259C
CRL13	YOR259C
PCS1	YOR259C
SUG2	YOR259C
RPT5	YOR117W
YTA1	YOR117W
RPT6	YGL048C
CIM3	YGL048C
CRL3	YGL048C
SUG1	YGL048C
TBPY	YGL048C
TBY1	YGL048C
RQC1	YDR333C
RQC2	YPL009C
TAE2	YPL009C
RRB1	YMR131C
RRD1	YIL153W
NCS1	YIL153W
YPA1	YIL153W
RRD2	YPL152W
NOH1	YPL152W
YPA2	YPL152W
RRF1	YHR038W
FIL1	YHR038W
KIM4	YHR038W
RRG1	YDR065W
RRG7	YOR305W
RRG8	YPR116W
RRG9	YNL213C
RRI1	YDL216C
CSN5	YDL216C
JAB1	YDL216C
RRI2	YOL117W
CSN10	YOL117W
RRM3	YHR031C
RTT104	YHR031C
RRN10	YBL025W
RRN11	YML043C
RRN3	YKL125W
RRN5	YLR141W
RRN6	YBL014C
RRN7	YJL025W
RRN9	YMR270C
RRP1	YDR087C
RRP12	YPL012W
RRP14	YKL082C
RRP15	YPR143W
RRP17	YDR412W
RRP3	YHR065C
RRP36	YOR287C
RRP4	YHR069C
RRP40	YOL142W
RRP42	YDL111C
RRP43	YCR035C
RRP45	YDR280W
RRP46	YGR095C
RRP5	YMR229C
FMI1	YMR229C
RRP6	YOR001W
UNC733	YOR001W
RRP7	YCL031C
RRP8	YDR083W
RRP9	YPR137W
RRS1	YOR294W
RRT1	YBL048W
RRT12	YCR045C
OSW3	YCR045C
RRT13	YER066W
RRT14	YIL127C
RRT15	YLR162W-A
RRT16	YNL105W
RRT2	YBR246W
DPH7	YBR246W
ERE1	YBR246W
RRT5	YFR032C
RRT6	YGL146C
RRT7	YLL030C
RRT8	YOL048C
RSA1	YPL193W
RSA3	YLR221C
RSA4	YCR072C
RSB1	YOR049C
RSC1	YGR056W
RSC2	YLR357W
RSC3	YDR303C
RSC30	YHR056C
RSC4	YKR008W
RSC58	YLR033W
RSC6	YCR052W
RSC8	YFR037C
SWH3	YFR037C
RSC9	YML127W
RSE1	YML049C
SAP130	YML049C
RSF1	YMR030W
RSF2	YJR127C
ZMS1	YJR127C
RSM10	YDR041W
RSM18	YER050C
RSM19	YNR037C
RSM22	YKL155C
RSM23	YGL129C
RSM24	YDR175C
RSM25	YIL093C
RSM26	YJR101W
RSM27	YGR215W
RSM28	YDR494W
RSM7	YJR113C
RSN1	YMR266W
RSP5	YER125W
MDP1	YER125W
NPI1	YER125W
RSR1	YGR152C
BUD1	YGR152C
RTA1	YGR213C
RTC1	YOL138C
SEA2	YOL138C
RTC2	YBR147W
YPQ3	YBR147W
RTC3	YHR087W
RTC4	YNL254C
RTC5	YOR118W
RTC6	YPL183W-A
TAE4	YPL183W-A
RTF1	YGL244W
CSL3	YGL244W
RTG1	YOL067C
RTG2	YGL252C
RTG3	YBL103C
RTK1	YDL025C
RTN1	YDR233C
RTN2	YDL204W
RTP1	YMR185W
RTR1	YER139C
RTR2	YDR066C
RTS1	YOR014W
SCS1	YOR014W
RTS2	YOR077W
RTS3	YGR161C
RTT101	YJL047C
CUL8	YJL047C
RTT102	YGR275W
RTT103	YDR289C
RTT105	YER104W
RTT106	YNL206C
RTT107	YHR154W
ESC4	YHR154W
RTT109	YLL002W
KIM2	YLL002W
REM50	YLL002W
RTT10	YPL183C
ERE2	YPL183C
TRM734	YPL183C
RUB1	YDR139C
RUD3	YOR216C
GRP1	YOR216C
RUP1	YOR138C
RVB1	YDR190C
TIH1	YDR190C
TIP49A	YDR190C
RVB2	YPL235W
TIH2	YPL235W
TIP49B	YPL235W
RVS161	YCR009C
END6	YCR009C
SPE161	YCR009C
RVS167	YDR388W
RXT2	YBR095C
RAF60	YBR095C
RXT3	YDL076C
SAC1	YKL212W
RSD1	YKL212W
SAC3	YDR159W
LEP1	YDR159W
SAC6	YDR129C
SAC7	YDR389W
SAD1	YFR005C
SAE2	YGL175C
COM1	YGL175C
SAE3	YHR079C-A
SAF1	YBR280C
SAG1	YJR004C
AGAL1	YJR004C
SAH1	YER043C
SAK1	YER129W
PAK1	YER129W
SAL1	YNL083W
SAM1	YLR180W
ETH10	YLR180W
SAM2	YDR502C
ETH2	YDR502C
SAM3	YPL274W
SAM35	YHR083W
OMP85	YHR083W
TOB38	YHR083W
TOM38	YHR083W
SAM37	YMR060C
MAS37	YMR060C
PET3027	YMR060C
TOM37	YMR060C
SAM4	YPL273W
SAM50	YNL026W
TOB55	YNL026W
SAN1	YDR143C
SAP1	YER047C
SAP155	YFR040W
SAP185	YJL098W
SAP190	YKR028W
SAP30	YMR263W
SAP4	YGL229C
SAR1	YPL218W
SAS10	YDL153C
UTP3	YDL153C
SAS2	YMR127C
ESO1	YMR127C
SAS3	YBL052C
SAS4	YDR181C
SAS5	YOR213C
SAT4	YCR008W
HAL4	YCR008W
SAW1	YAL027W
SAY1	YGR263C
SBA1	YKL117W
SBE2	YDR351W
SBE22	YHR103W
SBH1	YER087C-B
SEB1	YER087C-B
SBH2	YER019C-A
SEB2	YER019C-A
SBP1	YHL034C
SSB1	YHL034C
SSBR1	YHL034C
SCC2	YDR180W
SCC4	YER147C
SCD5	YOR329C
FTB1	YOR329C
SCD6	YPR129W
SCEI	Q0160
OMEGA	Q0160
SECY	Q0160
SCH9	YHR205W
KOM1	YHR205W
SCJ1	YMR214W
SCL1	YGL011C
PRC2	YGL011C
PRS2	YGL011C
SCM3	YDL139C
SCM4	YGR049W
SCO1	YBR037C
SCO2	YBR024W
SCP1	YOR367W
SCP160	YJL080C
HX	YJL080C
SCS2	YER120W
SCS22	YBL091C-A
SCS3	YGL126W
FIT2B	YGL126W
SCS7	YMR272C
FAH1	YMR272C
SCT1	YBL011W
GAT2	YBL011W
GPT1	YBL011W
SCW10	YMR305C
SCW11	YGL028C
SCW4	YGR279C
SCY1	YGL083W
SDA1	YGR245C
SDC1	YDR469W
CPS25	YDR469W
SAF19	YDR469W
SDC25	YLL016W
SCD25	YLL016W
SDH1	YKL148C
SDHA	YKL148C
SDH2	YLL041C
SDH	YLL041C
SDHB	YLL041C
SDH3	YKL141W
CYB3	YKL141W
SDH4	YDR178W
ACN18	YDR178W
SDH5	YOL071W
EMI5	YOL071W
SDH6	YDR379C-A
SDH7	YDR511W
ACN9	YDR511W
SDH8	YBR269C
FMP21	YBR269C
SDL1	YIL167W
SDH1	YIL167W
SDO1	YLR022C
SDP1	YIL113W
SDS22	YKL193C
EGP1	YKL193C
SDS23	YGL056C
SDS24	YBR214W
SDS3	YIL084C
SDT1	YGL224C
SSM1	YGL224C
SEA4	YBL104C
SEC1	YDR164C
SEC10	YLR166C
SEC11	YIR022W
SEC12	YNR026C
SED2	YNR026C
SEC13	YLR208W
ANU3	YLR208W
SEC14	YMR079W
PIT1	YMR079W
SEC15	YGL233W
SEC16	YPL085W
SEC17	YBL050W
SEC18	YBR080C
SEC2	YNL272C
SEC20	YDR498C
SEC21	YNL287W
SEC22	YLR268W
SLY2	YLR268W
TSL26	YLR268W
SEC23	YPR181C
SEC24	YIL109C
ANU1	YIL109C
SEC26	YDR238C
SEC27	YGL137W
SEC28	YIL076W
SEC31	YDL195W
WEB1	YDL195W
SEC39	YLR440C
DSL3	YLR440C
SEC3	YER008C
PSL1	YER008C
SEC4	YFL005W
SRO6	YFL005W
SEC5	YDR166C
SEC53	YFL045C
ALG4	YFL045C
SEC59	YMR013C
SEC6	YIL068C
SEC61	YLR378C
SEC62	YPL094C
SEC63	YOR254C
NPL1	YOR254C
PTL1	YOR254C
SEC65	YML105C
SEC66	YBR171W
HSS1	YBR171W
SEC71	YBR171W
SEC7	YDR170C
SEC72	YLR292C
SEC67	YLR292C
SIM2	YLR292C
SEC8	YPR055W
SEC9	YGR009C
HSS7	YGR009C
SED1	YDR077W
SED4	YCR067C
SED5	YLR026C
SEF1	YBL066C
SEG1	YMR086W
SEG2	YKL105C
SEH1	YGL100W
SEI1	YLR404W
FLD1	YLR404W
SEM1	YDR363W-A
DSH1	YDR363W-A
SEN1	YLR430W
SEN15	YMR059W
SEN2	YLR105C
SEN34	YAR008W
SEN54	YPL083C
SEO1	YAL067C
SER1	YOR184W
SERC	YOR184W
SER2	YGR208W
SER3	YER081W
SER33	YIL074C
SES1	YDR023W
SERS	YDR023W
SET1	YHR119W
KMT2	YHR119W
YTX1	YHR119W
SET2	YJL168C
EZL1	YJL168C
KMT3	YJL168C
SET3	YKR029C
SET4	YJL105W
SET5	YHR207C
SET6	YPL165C
SEY1	YOR165W
SFA1	YDL168W
SFA	YDL168W
SFB2	YNL049C
ISS1	YNL049C
SFB3	YHR098C
LST1	YHR098C
SFC1	YJR095W
ACR1	YJR095W
SFG1	YOR315W
SFH1	YLR321C
SFH5	YJL145W
SFI1	YLL003W
SFK1	YKL051W
SFL1	YOR140W
SFM1	YOR021C
SFP1	YLR403W
SFT1	YKL006C-A
SFT2	YBL102W
SGA1	YIL099W
SGA	YIL099W
SGD1	YLR336C
SGE1	YPR198W
NOR1	YPR198W
SGF11	YPL047W
SGF29	YCL010C
SGF73	YGL066W
SGM1	YJR134C
SGN1	YIR001C
RBP29	YIR001C
SGO1	YOR073W
SGS1	YMR190C
TPS1	YMR190C
SGT1	YOR057W
SGT2	YOR007C
SGV1	YPR161C
BUR1	YPR161C
SHB17	YKR043C
SHC1	YER096W
SHE1	YBL031W
SHE10	YGL228W
SHE2	YKL130C
SHE3	YBR130C
SHE4	YOR035C
SHE9	YDR393W
MDM33	YDR393W
SHG1	YBR258C
CPS15	YBR258C
SHH3	YMR118C
SHH4	YLR164W
SHM1	YBR263W
SHMT1	YBR263W
SHM2	YLR058C
SHMT2	YLR058C
SHO1	YER118C
SSU81	YER118C
SHP1	YBL058W
UBX1	YBL058W
SHQ1	YIL104C
SHR3	YDL212W
SHR5	YOL110W
ERF4	YOL110W
SHS1	YDL225W
SEP7	YDL225W
SHU1	YHL006C
SHU2	YDR078C
SHY1	YGR112W
SIA1	YOR137C
SIC1	YLR079W
SDB25	YLR079W
SIF2	YBR103W
EMB1	YBR103W
SIL1	YOL031C
PER100	YOL031C
SLS1	YOL031C
SIM1	YIL123W
PBP3	YIL123W
SIN3	YOL004W
CPE1	YOL004W
GAM2	YOL004W
RPD1	YOL004W
SDI1	YOL004W
SDS16	YOL004W
UME4	YOL004W
SIN4	YNL236W
BEL2	YNL236W
GAL22	YNL236W
MED16	YNL236W
RYE1	YNL236W
SDI3	YNL236W
SSF5	YNL236W
SSN4	YNL236W
TSF3	YNL236W
SIP1	YDR422C
SIP18	YMR175W
SIP2	YGL208W
SPM2	YGL208W
SIP3	YNL257C
LAM3	YNL257C
SIP4	YJL089W
SIP5	YMR140W
SIR1	YKR101W
SIR2	YDL042C
MAR1	YDL042C
SIR3	YLR442C
CMT1	YLR442C
MAR2	YLR442C
STE8	YLR442C
SIR4	YDR227W
ASD1	YDR227W
STE9	YDR227W
UTH2	YDR227W
SIS1	YNL007C
SIS2	YKR072C
HAL3	YKR072C
SIT1	YEL065W
ARN3	YEL065W
SIT4	YDL047W
PPH1	YDL047W
SIW14	YNL032W
SIZ1	YDR409W
ULL1	YDR409W
SKG1	YKR100C
SKG3	YLR187W
SKG6	YHR149C
SKI2	YLR398C
SKI3	YPR189W
SKI6	YGR195W
ECM20	YGR195W
RRP41	YGR195W
SKI7	YOR076C
SKI8	YGL213C
REC103	YGL213C
SKM1	YOL113W
SKN1	YGR143W
SKN7	YHR206W
BRY1	YHR206W
POS9	YHR206W
SKO1	YNL167C
ACR1	YNL167C
SKP1	YDR328C
CBF3D	YDR328C
SKP2	YNL311C
SKS1	YPL026C
SHA3	YPL026C
SKT5	YBL061C
CAL2	YBL061C
CHS4	YBL061C
CSD4	YBL061C
SKY1	YMR216C
SLA1	YBL007C
SLA2	YNL243W
END4	YNL243W
MOP2	YNL243W
UFG1	YNL243W
SLC1	YDL052C
SLD2	YKL108W
DRC1	YKL108W
SLD3	YGL113W
SLD5	YDR489W
SLD7	YOR060C
SLF1	YDR515W
SLG1	YOR008C
WSC1	YOR008C
SLH1	YGR271W
SLI1	YGR212W
SLI15	YBR156C
SLK19	YOR195W
SLM1	YIL105C
LIT2	YIL105C
SLM2	YNL047C
LIT1	YNL047C
SLM3	YDL033C
MTO2	YDL033C
MTU1	YDL033C
SLM4	YBR077C
EGO3	YBR077C
GSE1	YBR077C
SLM5	YCR024C
SLM6	YBR266C
SLN1	YIL147C
YPD2	YIL147C
SLO1	YER180C-A
SLP1	YOR154W
SLS1	YLR139C
SLT2	YHR030C
MPK1	YHR030C
SLU7	YDR088C
SLT17	YDR088C
SLX1	YBR228W
SLX4	YLR135W
SLX5	YDL013W
HEX3	YDL013W
SLX8	YER116C
SLX9	YGR081C
SLY1	YDR189W
SLY41	YOR307C
SLZ1	YNL196C
SMA1	YPL027W
SMA2	YML066C
SMB1	YER029C
SMC1	YFL008W
CHL10	YFL008W
SMC2	YFR031C
SMC3	YJL074C
SMC4	YLR086W
SMC5	YOL034W
SMC6	YLR383W
RHC18	YLR383W
SMD1	YGR074W
SMD2	YLR275W
SMD3	YLR147C
SME1	YOR159C
SMF1	YOL122C
ESP1	YOL122C
SMF2	YHR050W
SMF3	YLR034C
SMI1	YGR229C
KNR4	YGR229C
KTR4	YGR229C
SMK1	YPR054W
SML1	YML058W
SMM1	YNR015W
DUS2	YNR015W
SMP1	YBR182C
SMP3	YOR149C
LAS2	YOR149C
SAP2	YOR149C
SMT3	YDR510W
SMX2	YFL017W-A
SNP2	YFL017W-A
SMX3	YPR182W
SMY1	YKL079W
SMY2	YBR172C
SNA2	YDR525W-A
SNA3	YJL151C
SNA4	YDL123W
SNC1	YAL030W
SNC2	YOR327C
SND1	YDR186C
SNF11	YDR073W
SNF12	YNR023W
SWP73	YNR023W
SNF1	YDR477W
CAT1	YDR477W
CCR1	YDR477W
GLC2	YDR477W
PAS14	YDR477W
SNF2	YOR290C
GAM1	YOR290C
RIC1	YOR290C
SWI2	YOR290C
TYE3	YOR290C
SNF3	YDL194W
SNF4	YGL115W
CAT3	YGL115W
SCI1	YGL115W
SNF5	YBR289W
SWI10	YBR289W
TYE4	YBR289W
SNF6	YHL025W
SNF7	YLR025W
DID1	YLR025W
VPS32	YLR025W
SNF8	YPL002C
VPS22	YPL002C
SNG1	YGR197C
SNL1	YIL016W
SNM1	YDR478W
SNN1	YNL086W
SNO1	YMR095C
SNO2	YNL334C
SNO3	YFL060C
SNO4	YMR322C
HSP34	YMR322C
SNP1	YIL061C
SNQ2	YDR011W
SNT1	YCR033W
SNT2	YGL131C
SNT309	YPR101W
NTC25	YPR101W
SNU114	YKL173W
GIN10	YKL173W
SNU13	YEL026W
SNU23	YDL098C
SNU56	YDR240C
MUD10	YDR240C
SNU66	YOR308C
SNU71	YGR013W
SNX3	YOR357C
GRD19	YOR357C
SNX41	YDR425W
SNX4	YJL036W
ATG24	YJL036W
CVT13	YJL036W
SNZ1	YMR096W
SNZ2	YNL333W
SNZ3	YFL059W
SOD1	YJR104C
SOD2	YHR008C
SOF1	YLL011W
SOG2	YOR353C
SOH1	YGL127C
MED31	YGL127C
SOK1	YDR006C
SOK2	YMR016C
SOL1	YNR034W
SOL2	YCR073W-A
SOL3	YHR163W
SOL4	YGR248W
SOM1	YEL059C-A
SOP4	YJL192C
SOR1	YJR159W
SDH1	YJR159W
SOR2	YDL246C
SOV1	YMR066W
SPA2	YLL021W
PEA1	YLL021W
SPB1	YCL054W
SPB4	YFL002C
SPC1	YJR010C-A
SPC105	YGL093W
SPC110	YDR356W
NUF1	YDR356W
XCM1	YDR356W
SPC19	YDR201W
SPC24	YMR117C
SPC25	YER018C
SPC29	YPL124W
LPH3	YPL124W
NIP29	YPL124W
SPC2	YML055W
SPY1	YML055W
SPC3	YLR066W
SPC34	YKR037C
SPC42	YKL042W
SPC72	YAL047C
LDB4	YAL047C
SPI6	YAL047C
SPC97	YHR172W
SPC98	YNL126W
SPE1	YKL184W
ORD1	YKL184W
SPE2	YOL052C
SPE3	YPR069C
SPE4	YLR146C
SPF1	YEL031W
SPG1	YGR236C
SPG3	YDR504C
SPG4	YMR107W
SPG5	YMR191W
SPH1	YLR313C
SPI1	YER150W
SPL2	YHR136C
SPN1	YPR133C
IWS1	YPR133C
SPO1	YNL012W
SPO11	YHL022C
SPO12	YHR152W
SPO13	YHR014W
SPO14	YKR031C
PLD1	YKR031C
SPO16	YHR153C
SPO19	YPL130W
SPO20	YMR017W
SPO21	YOL091W
MPC70	YOL091W
SPO22	YIL073C
SPO23	YBR250W
SPO7	YAL009W
SPO71	YDR104C
SPO73	YER046W
SPO74	YGL170C
SPO75	YLL005C
SPO77	YLR341W
SPP1	YPL138C
CPS40	YPL138C
SAF41	YPL138C
SPP2	YOR148C
SPP381	YBR152W
SPP382	YLR424W
CCF8	YLR424W
NTR1	YLR424W
SPP41	YDR464W
SPR1	YOR190W
SSG1	YOR190W
SPR28	YDR218C
SPR3	YGR059W
SPR6	YER115C
SPS1	YDR523C
SPS100	YHR139C
SPS18	YNL204C
SPX18	YNL204C
SPS19	YNL202W
SPX19	YNL202W
SPS2	YDR522C
SPS22	YCL048W
SPS4	YOR313C
SPT10	YJL127C
CRE1	YJL127C
SUD1	YJL127C
SPT14	YPL175W
CWH6	YPL175W
GPI3	YPL175W
SPT15	YER148W
BTF1	YER148W
TBP1	YER148W
SPT16	YGL207W
CDC68	YGL207W
SSF1	YGL207W
SPT20	YOL148C
ADA5	YOL148C
SPT21	YMR179W
SPT23	YKL020C
SPT2	YER161C
SIN1	YER161C
SPM2	YER161C
SPT3	YDR392W
SPT4	YGR063C
SPT5	YML010W
SPT6	YGR116W
CRE2	YGR116W
SSN20	YGR116W
SPT7	YBR081C
SPT8	YLR055C
SQS1	YNL224C
SQT1	YIR012W
SRB2	YHR041C
HRS2	YHR041C
MED20	YHR041C
SRB4	YER022W
MED17	YER022W
SRB5	YGR104C
MED18	YGR104C
SRB6	YBR253W
MED22	YBR253W
SRB7	YDR308C
MED21	YDR308C
SRB8	YCR081W
GIG1	YCR081W
MED12	YCR081W
NUT6	YCR081W
SSN5	YCR081W
SRC1	YML034W
HEH1	YML034W
SRD1	YCR018C
SRF1	YDL133W
SRL1	YOR247W
SRL2	YLR082C
SRL3	YKR091W
SRL4	YPL033C
SRM1	YGL097W
MTR1	YGL097W
PRP20	YGL097W
SRN2	YLR119W
SRN10	YLR119W
VPS37	YLR119W
SRO77	YBL106C
SNI2	YBL106C
SOP2	YBL106C
SRO7	YPR032W
SNI1	YPR032W
SOP1	YPR032W
SRO9	YCL037C
SRP101	YDR292C
SRP102	YKL154W
SRP14	YDL092W
SRP1	YNL189W
KAP60	YNL189W
SRP21	YKL122C
SRP40	YKR092C
SRP54	YPR088C
SRH1	YPR088C
SRP68	YPL243W
SRP72	YPL210C
SRS2	YJL092W
HPR5	YJL092W
RADH	YJL092W
SRT1	YMR101C
SRV2	YNL138W
CAP1	YNL138W
SRX1	YKL086W
SRY1	YKL218C
SSA1	YAL005C
SSA2	YLL024C
SSA3	YBL075C
SSA4	YER103W
SSB1	YDL229W
YG101	YDL229W
SSB2	YNL209W
YG103	YNL209W
SSC1	YJR045C
ENS1	YJR045C
SSD1	YDR293C
CLA1	YDR293C
RLD1	YDR293C
SRK1	YDR293C
SSE1	YPL106C
MSI3	YPL106C
SSE2	YBR169C
HSP	YBR169C
SSF1	YHR066W
SSF2	YDR312W
SSH1	YBR283C
SSH4	YKL124W
MLF4	YKL124W
SSK1	YLR006C
SSK2	YNR031C
SSK22	YCR073C
SSL1	YLR005W
SSL2	YIL143C
LOM3	YIL143C
RAD25	YIL143C
UVS112	YIL143C
SSM4	YIL030C
DOA10	YIL030C
SSN2	YDR443C
MED13	YDR443C
NUT8	YDR443C
RYE3	YDR443C
SCA1	YDR443C
SRB9	YDR443C
UME2	YDR443C
SSN3	YPL042C
ARE1	YPL042C
CDK8	YPL042C
GIG2	YPL042C
SRB10	YPL042C
UME5	YPL042C
SSN8	YNL025C
GIG3	YNL025C
NUT9	YNL025C
SRB11	YNL025C
UME3	YNL025C
SSO1	YPL232W
SSO2	YMR183C
SSP1	YHR184W
SSP120	YLR250W
SSP2	YOR242C
