"SNP"	"gene"	"p.value"	"FDR"	"q.value"
"OCA5"	"CHS1"	0.000122665045636323	0.0346724180576926	0.0314857970661001
"IRA1"	"NOP9"	0.000122702453107035	0.0346805576738811	0.0314931885985591
"EXO5"	"CNE1"	0.000122711220107726	0.0346805576738811	0.0314931885985591
"UBS1"	"CNE1"	0.000122711220107726	0.0346805576738811	0.0314931885985591
"NLR121W"	"NAT4"	0.000122808872819837	0.0347063421810535	0.0315166033416247
"RPM2"	"GCV2"	0.000122820237247627	0.0347063421810535	0.0315166033416247
"ALO1"	"GCV2"	0.000122820237247627	0.0347063421810535	0.0315166033416247
"NNL038C"	"IFM1"	0.000122825641949669	0.0347063421810535	0.0315166033416247
"SKM1"	"MHP1"	0.000122897047023159	0.0347248799285942	0.0315334373494564
"YNL040W"	"MAS2"	0.000122914941736564	0.0347273226297287	0.0315356555504508
"MCM7"	"NCA3"	0.000122917293039173	0.0347273226297287	0.0315356555504508
"NEJ1"	"YNR029C"	0.000122927028334479	0.0347284342736751	0.0315366650270801
"SML1"	"PMT4"	0.000122961729687276	0.0347365987056968	0.0315440790946354
"IRA2"	"n1"	0.000122980103366963	0.0347401500291938	0.0315473040283784
"NBR031C"	"LSB5"	0.000123027717175414	0.0347519605531126	0.0315580290882441
"TAF5"	"NMD3"	0.000123050587806742	0.0347567810225078	0.0315624065251131
"AGP1"	"YCR041W"	0.000123072169698926	0.0347612370379137	0.0315664530036874
"MED11"	"IMP1"	0.000123083188709209	0.034762709330331	0.0315677899828445
"SLX8"	"HMS1"	0.000123110263240205	0.0347687158729633	0.0315732444850969
"SLX1"	"ROK1"	0.000123155079913007	0.0347797323360723	0.0315832484635116
"VPH2"	"YPK1"	0.000123166166819593	0.0347809576798756	0.0315843611902405
"YOR029W"	"ATP2"	0.000123171037670195	0.0347809576798756	0.0315843611902405
"YNL115C"	"MLP1"	0.000123188218414869	0.0347841685595128	0.0315872769691311
"SSY5"	"YPR089W"	0.000123259953387381	0.0348027826707189	0.0316041803223102
"TAF5"	"NOP12"	0.000123304072556754	0.0348135979969721	0.031614001649656
"PCS60"	"ERV15"	0.000123331561687035	0.0348197172093376	0.0316195584665592
"CRZ1"	"MRP7"	0.000123367803089326	0.034827715171442	0.031626821363867
"NUP84"	"TMA17"	0.000123373424583179	0.034827715171442	0.031626821363867
"DIA4"	"ARD1"	0.00012337734214627	0.034827715171442	0.031626821363867
"YLR257W"	"YHR003C"	0.000123392540104778	0.0348303631001927	0.0316292259307233
"TRM10"	"MIC14"	0.000123406233100398	0.0348325859891432	0.0316312445217047
"PGI1"	"SGD1"	0.000123419447314245	0.0348346735341559	0.0316331402077376
"IRA2"	"IRC20"	0.000123463485326961	0.0348454603732104	0.0316429356660437
"EDC2"	"SRB4"	0.000123479983202382	0.0348484738282521	0.0316456721649448
"NBL026W"	"RDS1"	0.000123498257176445	0.0348519882254621	0.0316488635661667
"PGI1"	"VPS16"	0.000123523172115206	0.0348573763252236	0.0316537564644752
"NBR044W"	"CUE4"	0.0001235364169233	0.0348594708429427	0.0316556584823773
"YBR071W"	"TBS1"	0.000123597832389221	0.0348730608243703	0.0316679994560195
"MCD1"	"ARL3"	0.000123616693766898	0.0348730608243703	0.0316679994560195
"NHP10"	"ARL3"	0.000123616693766898	0.0348730608243703	0.0316679994560195
"CST9"	"VTA1"	0.000123617346754053	0.0348730608243703	0.0316679994560195
"NOR011W"	"YML002W"	0.000123622786311436	0.0348730608243703	0.0316679994560195
"OM14"	"DBP3"	0.0001236233674625	0.0348730608243703	0.0316679994560195
"YBR144C"	"YDL023C"	0.000123625351187402	0.0348730608243703	0.0316679994560195
"MOG1"	"SOD1"	0.00012363255667323	0.0348734502817679	0.0316683531197463
"YAK1"	"NUP120"	0.000123650266142847	0.0348768024568495	0.03167139720811
"NBR044W"	"RNT1"	0.000123685437808508	0.034885079472257	0.0316789135119052
"gBR07"	"RPS22B"	0.000123698903759836	0.034887233969402	0.0316808699967332
"AGP1"	"HOM3"	0.000123705688807624	0.0348875041137625	0.0316811153130681
"IRC9"	"YHR192W"	0.000123723206446267	0.0348891575081836	0.0316826167497756
"RPB4"	"YHR192W"	0.000123723206446267	0.0348891575081836	0.0316826167497756
"PGI1"	"PRS3"	0.00012372960859596	0.0348893195540351	0.0316827639025581
"YPL071C"	"MOG1"	0.000123779169445535	0.0349016509171858	0.0316939619331386
"NNL035W"	"TMN2"	0.000123839728634021	0.0349170821423183	0.0317079749281998
"REX4"	"MRP8"	0.000123869693467155	0.0349236868656227	0.0317139726344255
"YCR064C"	"HMRA1"	0.000123874819969037	0.0349236868656227	0.0317139726344255
"NTC20"	"ELP3"	0.000123881376203734	0.0349238906861322	0.0317141577225029
"YNL046W"	"YDR506C"	0.0001239025717288	0.0349282213136044	0.0317180903371112
"MCM6"	"BUD13"	0.000123946919354121	0.0349390778191796	0.0317279490591312
"SLI15"	"URA7"	0.000123957566624993	0.0349404340436347	0.0317291806377276
"RPT5"	"YDL023C"	0.000123988872483754	0.0349476129881994	0.0317356997905406
"PEP8"	"GCR1"	0.000124035400972077	0.0349590817186532	0.0317461144699862
"RTN1"	"MRPL11"	0.000124076426923491	0.0349689985654535	0.0317551198939913
"SPO73"	"ISD11"	0.000124138818606284	0.0349849357921083	0.0317695923857402
"TRX3"	"IZH3"	0.000124203994540149	0.0349999727601574	0.031783247358511
"MDY2"	"GPX1"	0.000124215540171228	0.0349999727601574	0.031783247358511
"UIP3"	"SAC3"	0.000124220698633101	0.0349999727601574	0.031783247358511
"YAR028W"	"SAC3"	0.000124220698633101	0.0349999727601574	0.031783247358511
"YOL099C"	"ALD2"	0.000124221404982587	0.0349999727601574	0.031783247358511
"MAK5"	"DPM1"	0.000124252338519076	0.0350054883274263	0.031788256009233
"gPL09"	"n2"	0.000124252674574481	0.0350054883274263	0.031788256009233
"RPB5"	"ERG24"	0.000124295725215767	0.0350159691764008	0.0317977735999399
"YOL073C"	"USV1"	0.000124328853440594	0.0350236538771377	0.0318047520266396
"RCR1"	"YDR102C"	0.000124349684673546	0.0350271240840302	0.0318079032989219
"YGL235W"	"ERV29"	0.000124352873214623	0.0350271240840302	0.0318079032989219
"TYR1"	"YGR079W"	0.000124371862937253	0.0350294890654584	0.0318100509231573
"ECM31"	"GTR2"	0.000124376900388367	0.0350294890654584	0.0318100509231573
"ROT2"	"NMD3"	0.000124378822098173	0.0350294890654584	0.0318100509231573
"PIG2"	"YGL138C"	0.000124398730763091	0.0350334480394064	0.0318136460416202
"RFC4"	"TSL1"	0.000124405159499519	0.0350336105719536	0.0318137936363681
"MEP2"	"ESBP6"	0.000124431775526338	0.0350393217971005	0.0318189799627349
"MOG1"	"FIP1"	0.000124437145313168	0.0350393217971005	0.0318189799627349
"YBR139W"	"TSR3"	0.000124460332241686	0.0350442026220806	0.0318234122081174
"NOP15"	"MRP21"	0.000124492583265064	0.0350516350383758	0.0318301615369582
"NBR031C"	"YCR045C"	0.000124509933205624	0.0350532349529178	0.0318316144089358
"URK1"	"RSM28"	0.000124509975436599	0.0350532349529178	0.0318316144089358
"NNL005C"	"YPR011C"	0.000124525585287354	0.0350540852295773	0.0318323865396339
"GSY2"	"DOA4"	0.000124527204119397	0.0350540852295773	0.0318323865396339
"NBR031C"	"BRL1"	0.000124530560720554	0.0350540852295773	0.0318323865396339
"BUD23"	"MET16"	0.000124571743546665	0.0350640291780013	0.0318414165744469
"YLR271W"	"YNL017C"	0.000124588825225647	0.0350671886017452	0.031844285626576
"ECM31"	"CNE1"	0.000124604851664621	0.0350699931802316	0.031846832446037
"TAF5"	"ARC18"	0.000124610504868804	0.0350699931802316	0.031846832446037
"OM14"	"YBL028C"	0.000124625754126732	0.0350726361914555	0.0318492325473193
"HEM1"	"MRF1"	0.000124649476383432	0.0350776633444862	0.0318537976722518
"YBR162W"	"YOR169C"	0.000124660973480111	0.0350792498990523	0.0318552384121225
"UIP5"	"UTH1"	0.000124680813933203	0.035083183991342	0.0318588109357135
"MCM7"	"SNF6"	0.000124698039734245	0.0350863820272207	0.0318617150512707
"HAL9"	"ACP1"	0.000124724017325708	0.0350910218607136	0.0318659284538529
"YBR174C"	"YLR414C"	0.000124726252231872	0.0350910218607136	0.0318659284538529
"SIS1"	"FYV4"	0.000124736374082245	0.0350922205152491	0.0318670169442317
"YBR071W"	"ECM2"	0.000124755964985891	0.0350960828710781	0.0318705243244098
"MUD1"	"TYW1"	0.000124769067760899	0.0350981197231581	0.0318723739765207
"YOR102W"	"YML002W"	0.000124776489605259	0.0350985583866807	0.0318727723240091
"gNL07"	"PET112"	0.000124784921811364	0.0350992812017426	0.03187342870766
"YRO2"	"YHR159W"	0.000124797655384463	0.0351000596755933	0.0318741356346948
"RIM2"	"SPN1"	0.000124799414851921	0.0351000596755933	0.0318741356346948
"PXR1"	"CPD1"	0.000124829616765727	0.0351069048000622	0.0318803516476525
"YBR139W"	"GFD2"	0.000124905242164411	0.0351265235180151	0.0318981672776767
"YBR174C"	"LRP1"	0.000124962728109612	0.0351410393579775	0.0319113490174257
"NCR015C"	"IRC7"	0.000124981328127981	0.0351430106989706	0.0319131391793449
"RPT5"	"PTK2"	0.000124981478024409	0.0351430106989706	0.0319131391793449
"YBR144C"	"YCL045C"	0.000124987632692563	0.0351430907736723	0.03191321189466
"NBR056W"	"ISR1"	0.000125024203895466	0.0351517227337081	0.031921050521361
"DAS1"	"PEX4"	0.000125034624146171	0.0351530016438363	0.0319222118913206
"MUM2"	"URA7"	0.000125064795757768	0.0351566679489357	0.031925541239108
"IDH2"	"HXT3"	0.000125069900789259	0.0351566679489357	0.031925541239108
"CAF16"	"DAN4"	0.000125076159025726	0.0351566679489357	0.031925541239108
"YNL035C"	"RSM26"	0.00012507702551748	0.0351566679489357	0.031925541239108
"NNL004W"	"RSM26"	0.00012507702551748	0.0351566679489357	0.031925541239108
"MAK5"	"ATF2"	0.000125108632930558	0.0351639012776716	0.0319321097778326
"YCR064C"	"YRR1"	0.000125119868957317	0.0351654084727508	0.03193347845187
"gBR08"	"SAP185"	0.000125182937988741	0.035179750491391	0.0319465023456079
"YBR174C"	"PUS7"	0.000125188384189657	0.035179750491391	0.0319465023456079
"YLR428C"	"LPE10"	0.000125188526457224	0.035179750491391	0.0319465023456079
"TRM10"	"BNS1"	0.000125210267569576	0.0351842085990296	0.0319505507241252
"NBR034W"	"KRE33"	0.000125228076500328	0.0351859100152055	0.0319520957690756
"NBR035W"	"KRE33"	0.000125228076500328	0.0351859100152055	0.0319520957690756
"YLR444C"	"SEC39"	0.000125258352431727	0.0351927651610689	0.0319583208823963
"NOR061W"	"SDL1"	0.000125268663082097	0.0351940104529871	0.0319594517238785
"YGL235W"	"TPA1"	0.000125298611465116	0.0352007725555782	0.0319655923452096
"RPB5"	"YMR181C"	0.000125313647364977	0.0352026692400773	0.0319673147120527
"GET1"	"KAP122"	0.000125317122481027	0.0352026692400773	0.0319673147120527
"PCS60"	"YPL276W"	0.000125363766248494	0.0352141196432436	0.031977712748608
"MLF3"	"OSM1"	0.000125371372276502	0.0352146039605454	0.0319781525539959
"TRM7"	"IMP4"	0.000125382763370998	0.035216009654041	0.0319794290551061
"SLI15"	"HRP1"	0.000125388140985169	0.035216009654041	0.0319794290551061
"LEU2"	"YDR112W"	0.000125413064203343	0.035221357222857	0.0319842851475267
"NBR023W"	"POL2"	0.000125426658601899	0.0352235228217167	0.0319862517137498
"NTC20"	"STP3"	0.000125446057434353	0.0352273181980242	0.0319896982702606
"YBR138C"	"GPD1"	0.000125459011070237	0.0352279136732297	0.0319902390174174
"NBR019W"	"YFR035C"	0.000125459946069982	0.0352279136732297	0.0319902390174174
"SIS1"	"YPR011C"	0.000125528500189358	0.035245234604639	0.0320059680424436
"YHL017W"	"HHF2"	0.000125533406376395	0.035245234604639	0.0320059680424436
"RPT6"	"YGL157W"	0.000125540012100434	0.0352454363997836	0.0320061512913003
"SLI15"	"PSD1"	0.00012559021847897	0.0352578785128539	0.0320174498931618
"SCO1"	"PGA3"	0.000125631458006655	0.0352674099333576	0.0320261053140565
"SML1"	"JJJ3"	0.000125635951162016	0.0352674099333576	0.0320261053140565
"SMA1"	"UME1"	0.000125673587733065	0.0352756372413935	0.0320335764789112
"THS1"	"SSY5"	0.000125682936064074	0.0352756372413935	0.0320335764789112
"RNR3"	"SSY5"	0.000125682936064074	0.0352756372413935	0.0320335764789112
"NGR058C"	"YIL089W"	0.000125700277838371	0.035278850708807	0.0320364946077448
"VEL1"	"VPS73"	0.000125711258613122	0.0352802786900845	0.0320377913482444
"gML01"	"LSB6"	0.000125721554320125	0.0352804280915809	0.0320379270187705
"TRM10"	"NRM1"	0.000125727064668932	0.0352804280915809	0.0320379270187705
"SLI15"	"CLB6"	0.000125733118462169	0.0352804280915809	0.0320379270187705
"BUD3"	"SER3"	0.000125735362292054	0.0352804280915809	0.0320379270187705
"TAT1"	"RPL16A"	0.000125771561438224	0.0352889314242936	0.0320456488398368
"SCO1"	"VMA5"	0.000125802298061763	0.0352943458816347	0.0320505656732916
"HRP1"	"TSL1"	0.000125802649155761	0.0352943458816347	0.0320505656732916
"SIS1"	"ABP1"	0.000125816232065741	0.035296502604902	0.032052524179647
"gNL07"	"GEA1"	0.000125827521076023	0.0352980156252833	0.0320538981436031
"GSY2"	"PGA1"	0.000125837174358088	0.0352990696594712	0.0320548553051856
"NML007W"	"YAR073W"	0.000125916414911357	0.0353196428733694	0.0320735377067627
"MLF3"	"YHC3"	0.000125937681285367	0.0353239531234136	0.0320774518167611
"DOT6"	"YER084W"	0.00012594683924442	0.0353248668689317	0.0320782815831163
"NEJ1"	"PAU11"	0.000125953968241266	0.0353252114834982	0.0320785945253601
"CDC16"	"YIP1"	0.000125972042053412	0.0353286255189278	0.032081694788703
"ZPR1"	"YGR149W"	0.00012600459940928	0.0353332880929943	0.032085928841852
"NEJ1"	"COX12"	0.000126009847459309	0.0353332880929943	0.032085928841852
"SLI15"	"POL1"	0.000126010557157564	0.0353332880929943	0.032085928841852
"PCH2"	"DBP2"	0.000126022989805491	0.0353332880929943	0.032085928841852
"NBR038W"	"MPP10"	0.000126026729546639	0.0353332880929943	0.032085928841852
"YNL035C"	"MRPL31"	0.000126032463240008	0.0353332880929943	0.032085928841852
"NNL004W"	"MRPL31"	0.000126032463240008	0.0353332880929943	0.032085928841852
"SCO1"	"MPM1"	0.000126035880785505	0.0353332880929943	0.032085928841852
"RAD51"	"YER084W"	0.000126086557102448	0.0353458397704854	0.0320973269384505
"DIS3"	"YOR019W"	0.000126149233709239	0.0353617541559065	0.0321117786882236
"gCR02"	"YLR179C"	0.000126178968082635	0.0353683928509039	0.0321178072439224
"SPO77"	"YJL225C"	0.000126184731585466	0.0353683928509039	0.0321178072439224
"MLF3"	"TOS4"	0.000126208420525925	0.0353733765810428	0.0321223329368097
"VPS63"	"PGA1"	0.000126244822613689	0.0353819228865235	0.0321300937811667
"PRP39"	"ALD6"	0.000126257420262966	0.0353837971687647	0.0321317958046654
"AGP2"	"VPH1"	0.000126329364880844	0.0354023025579089	0.0321486004280481
"REX4"	"PST1"	0.00012635242920149	0.0354071087337386	0.0321529648850232
"MAK5"	"YCL045C"	0.000126378284363092	0.035412168592552	0.0321575597098639
"MRPS8"	"YMR151W"	0.000126388167450379	0.035412168592552	0.0321575597098639
"MCM7"	"ASH1"	0.000126388230126614	0.035412168592552	0.0321575597098639
"gER03"	"PPR1"	0.000126395614916013	0.0354125804329391	0.0321579336994378
"BUD3"	"p2"	0.000126403368350441	0.0354130955141634	0.0321584014413435
"GSY2"	"GPD2"	0.000126450066275257	0.0354245207028415	0.0321687765807863
"MCM7"	"SSF2"	0.000126483748479766	0.0354322986868146	0.0321758397173851
"YOR131C"	"YKL063C"	0.000126499060869684	0.0354337362345962	0.0321771451451651
"IRA2"	"GUT2"	0.000126500717015741	0.0354337362345962	0.0321771451451651
"YLR311C"	"ATF1"	0.000126510104503811	0.0354347078940374	0.0321780275027765
"YPQ1"	"STF2"	0.000126520393774236	0.035435932034483	0.032179139136744
"NBR041W"	"TSR1"	0.000126533221353771	0.0354378669587676	0.0321808962288876
"SIS1"	"PRP38"	0.000126589013642239	0.0354518341659266	0.0321935797587602
"YRO2"	"MEU1"	0.000126601822145596	0.0354537628232582	0.0321953311599244
"TYR1"	"HGH1"	0.000126615015721562	0.0354557991314359	0.032197180318121
"NEJ1"	"YNL285W"	0.000126627899702225	0.0354562433834209	0.0321975837404558
"DUR1,2"	"NOP12"	0.000126628446571769	0.0354562433834209	0.0321975837404558
"NBR031C"	"ASI2"	0.000126696645044984	0.0354736800617704	0.0322134178745245
"URA5"	"YER186C"	0.000126704771061982	0.0354742962626955	0.0322139774425724
"PCH2"	"RPC37"	0.000126729503062396	0.035479561465564	0.0322187587390124
"BUD3"	"UGA3"	0.000126744011121631	0.0354819639854709	0.0322209404516957
"CDC9"	"NSE4"	0.000126771873674841	0.0354881046941781	0.032226516789287
"MAK5"	"YCL046W"	0.000126787193469611	0.0354907338139572	0.0322289042758386
"IRC14"	"YEH1"	0.000126841843714111	0.0355043716961658	0.0322412887478681
"STE50"	"NTG1"	0.000126929267762327	0.0355270661821877	0.0322618974628477
"KTR4"	"GUT1"	0.000126936631965609	0.0355270661821877	0.0322618974628477
"YAL004W"	"ADE1"	0.000126942958648744	0.0355270661821877	0.0322618974628477
"NEL011C"	"SRB8"	0.000126953516554207	0.0355270661821877	0.0322618974628477
"CSH1"	"NSR1"	0.000126959644302118	0.0355270661821877	0.0322618974628477
"NBR056W"	"CUE4"	0.000126962335853823	0.0355270661821877	0.0322618974628477
"NBR016C"	"RPS14A"	0.000126964459542821	0.0355270661821877	0.0322618974628477
"ECM23"	"URH1"	0.000126981694989859	0.0355302283860425	0.0322647690395774
"YPL035C"	"ARG1"	0.000126990952002441	0.0355311579855723	0.0322656132028574
"ATG27"	"MAK31"	0.000127000875054922	0.0355322738427003	0.0322666265054492
"MAK5"	"TSR3"	0.000127010334685154	0.0355332599454373	0.0322675219789237
"YOL099C"	"MDH1"	0.000127026303745403	0.0355346532813027	0.0322687872581501
"REX4"	"ATO2"	0.000127027185624877	0.0355346532813027	0.0322687872581501
"YLR236C"	"ROX1"	0.000127058307352731	0.0355416986183689	0.0322751850828638
"URA3"	"SAD1"	0.00012711422562872	0.0355556792486792	0.0322878808022124
"YBR162W"	"POL1"	0.000127128519559105	0.0355580161878064	0.0322900029614169
"MSP1"	"KAP122"	0.000127152523380939	0.0355630686512823	0.0322945910705996
"YNL050C"	"RSM28"	0.000127172591035829	0.0355670197944431	0.032298179077976
"NNL005C"	"MRPS17"	0.000127185235887234	0.0355688946914015	0.0322998816596952
"PHO81"	"YGR164W"	0.000127237466039879	0.0355818394059983	0.0323116366707302
"NBR034W"	"SEC62"	0.000127280481512743	0.035590543822342	0.0323195410945324
"NBR035W"	"SEC62"	0.000127280481512743	0.035590543822342	0.0323195410945324
"BOP2"	"BSC2"	0.000127331738737023	0.0355979353245449	0.0323262532695525
"YKL162C"	"EMP47"	0.000127341356398107	0.0355979353245449	0.0323262532695525
"NKL030W"	"EMP47"	0.000127341356398107	0.0355979353245449	0.0323262532695525
"NKL029C"	"EMP47"	0.000127341356398107	0.0355979353245449	0.0323262532695525
"NKL028W"	"EMP47"	0.000127341356398107	0.0355979353245449	0.0323262532695525
"RTC2"	"PRE8"	0.000127343784106661	0.0355979353245449	0.0323262532695525
"DOT6"	"YER034W"	0.000127348536385727	0.0355979353245449	0.0323262532695525
"ILV6"	"RIB7"	0.000127354674695863	0.0355979891165253	0.0323263021176996
"APM4"	"APC1"	0.000127373863999439	0.0356016907274363	0.0323296635264648
"NML011W"	"YGR207C"	0.000127413995213739	0.0356112450979237	0.0323383397880902
"HAL9"	"YOR262W"	0.000127490029039042	0.0356308326153931	0.0323561270851584
"SUN4"	"IDP3"	0.00012751454449369	0.0356360206546951	0.0323608383098664
"MED8"	"YET2"	0.000127520817836258	0.0356361103916823	0.0323609197994402
"YCL026C"	"NTG1"	0.000127556010982025	0.0356442814768476	0.0323683399086722
"SLI15"	"MSP1"	0.000127596805875225	0.0356540170798381	0.0323771807463538
"NUP100"	"MPE1"	0.000127620689487242	0.0356584979346738	0.0323812497814526
"YLR271W"	"COS12"	0.000127627062481828	0.0356584979346738	0.0323812497814526
"NER019W"	"PTR3"	0.000127636077684375	0.0356584979346738	0.0323812497814526
"NTC20"	"YBL054W"	0.000127636665656155	0.0356584979346738	0.0323812497814526
"YPQ1"	"POR1"	0.000127677457939817	0.0356682298739159	0.032390087292108
"NBP1"	"PAU19"	0.000127695476722747	0.0356694472999947	0.0323911928288028
"PGI1"	"YPL136W"	0.000127697201002671	0.0356694472999947	0.0323911928288028
"YMR087W"	"SPO20"	0.000127699689248415	0.0356694472999947	0.0323911928288028
"MUD1"	"KAP122"	0.000127724502222857	0.035674713733602	0.0323959752428689
"HEM1"	"MRPS17"	0.000127734298140579	0.0356757854594017	0.0323969484700889
"SLX1"	"YDL027C"	0.000127802597680432	0.0356928006806544	0.0324123998817127
"AGP1"	"AGA2"	0.000127807453998948	0.0356928006806544	0.0324123998817127
"MPD2"	"MIC14"	0.000127813395049837	0.0356928006806544	0.0324123998817127
"YNL010W"	"URA8"	0.000127819066620973	0.0356928006806544	0.0324123998817127
"NNL035W"	"YAR075W"	0.000127828960913636	0.0356938987823639	0.0324133970607247
"YLR366W"	"n2"	0.000127880642853888	0.0357066646735717	0.0324249896834045
"RPL24B"	"YHB1"	0.000127930679082774	0.0357173041962004	0.0324346513646234
"YGR149W"	"YHB1"	0.000127930679082774	0.0357173041962004	0.0324346513646234
"IRC9"	"NCA3"	0.000127994605030546	0.035728877420523	0.0324451609342707
"RPB4"	"NCA3"	0.000127994605030546	0.035728877420523	0.0324451609342707
"gCR02"	"SAM35"	0.000127995627057186	0.035728877420523	0.0324451609342707
"NML009C"	"YAL045C"	0.000127998429931651	0.035728877420523	0.0324451609342707
"CCZ1"	"CUE4"	0.000128006803716925	0.035728877420523	0.0324451609342707
"YCL026C"	"YCR041W"	0.000128007937968039	0.035728877420523	0.0324451609342707
"IMG2"	"YHR100C"	0.000128019230061741	0.0357303634569136	0.0324465103942407
"NKL033C"	"EMP47"	0.000128068224220217	0.0357423715683391	0.0324574148820344
"CCP1"	"GPT2"	0.00012808230513878	0.0357446351299123	0.0324594704075599
"MLF3"	"COF1"	0.000128093615611571	0.0357461253529312	0.0324608236693794
"RPT5"	"COX13"	0.000128112100927743	0.0357487391086003	0.032463197203883
"VPS36"	"EXG2"	0.000128116086214896	0.0357487391086003	0.032463197203883
"LEU2"	"SVL3"	0.000128120894973605	0.0357487391086003	0.032463197203883
"YBR124W"	"PRY3"	0.000128130237077933	0.0357496796671286	0.0324640513189579
"PCH2"	"AIM46"	0.000128148157989907	0.0357504733997	0.0324647721023377
"GEF1"	"CAP1"	0.000128148533952084	0.0357504733997	0.0324647721023377
"ECM23"	"UMP1"	0.000128162026476406	0.0357504733997	0.0324647721023377
"YNL035C"	"ESC1"	0.000128162938606513	0.0357504733997	0.0324647721023377
"NNL004W"	"ESC1"	0.000128162938606513	0.0357504733997	0.0324647721023377
"YKR051W"	"YKR017C"	0.000128206944270283	0.03576108240751	0.0324744060732485
"NBR034W"	"NOG1"	0.0001282681520011	0.0357738032397247	0.03248595777815
"NBR035W"	"NOG1"	0.0001282681520011	0.0357738032397247	0.03248595777815
"AGP1"	"p2"	0.000128270475405686	0.0357738032397247	0.03248595777815
"STP3"	"n1"	0.0001282775505097	0.0357741099703944	0.0324862363182739
"YBR085C"	"YSW1"	0.000128293077256184	0.035775490140926	0.0324874896421465
"YOL106W"	"SOL4"	0.000128299929862797	0.035775490140926	0.0324874896421465
"MPD2"	"NRM1"	0.000128305031082698	0.035775490140926	0.0324874896421465
"MED8"	"NOP9"	0.000128308017217495	0.035775490140926	0.0324874896421465
"YPQ1"	"YGR079W"	0.000128312377085262	0.035775490140926	0.0324874896421465
"YLR232W"	"YPC1"	0.000128343505026664	0.0357815869498438	0.0324930261146251
"CSH1"	"TWF1"	0.000128347103254058	0.0357815869498438	0.0324930261146251
"NNL035W"	"YPL073C"	0.000128352173520901	0.0357815869498438	0.0324930261146251
"TRM10"	"APM1"	0.000128365947719536	0.0357830999385597	0.0324944000498259
"AMA1"	"YGR164W"	0.000128369554350009	0.0357830999385597	0.0324944000498259
"TRM10"	"EMI1"	0.000128381077061714	0.0357839951923859	0.0324952130239959
"gBR09"	"FPR4"	0.000128384719899684	0.0357839951923859	0.0324952130239959
"TYR1"	"ZWF1"	0.000128395621372256	0.0357847985918608	0.0324959425858277
"NNL005C"	"BLM10"	0.000128399556464583	0.0357847985918608	0.0324959425858277
"SLX8"	"SCS2"	0.000128432135461837	0.0357922121693881	0.0325026748073063
"HRP1"	"SOL4"	0.000128441903481915	0.0357931565942864	0.0325035324334066
"YBR144C"	"SNA4"	0.000128447481258706	0.0357931565942864	0.0325035324334066
"gER03"	"DAK1"	0.000128466208844594	0.0357967090950407	0.0325067584362093
"RAD51"	"YOR135C"	0.000128597247299078	0.0358306032158614	0.0325375374666224
"RPB5"	"YML018C"	0.000128599816553151	0.0358306032158614	0.0325375374666224
"AGP3"	"YFL051C"	0.0001286223201252	0.035833537968628	0.0325402024964998
"NFL012W"	"YFL051C"	0.0001286223201252	0.035833537968628	0.0325402024964998
"RED1"	"PGA1"	0.00012864978783989	0.0358379155773204	0.0325441777744483
"PCH2"	"GTR2"	0.000128650005184188	0.0358379155773204	0.0325441777744483
"TAT1"	"DMA1"	0.000128661337455665	0.0358394048283825	0.0325455301536406
"PYC2"	"FCF2"	0.000128702929863364	0.0358492905785102	0.0325545073389596
"PCS60"	"RNH70"	0.00012870880240913	0.0358492905785102	0.0325545073389596
"FIP1"	"MOG1"	0.000128725809357379	0.0358523595879836	0.0325572942864782
"MED8"	"MNN1"	0.000128768166931969	0.0358624885704454	0.0325664923494963
"YCL026C"	"CRC1"	0.000128785283861365	0.0358646646134001	0.032568468399934
"SAK1"	"STF1"	0.000128787961083642	0.0358646646134001	0.032568468399934
"gNL07"	"AOS1"	0.000128803594202683	0.0358657746649603	0.0325694764305275
"MCM7"	"KIN4"	0.000128809443817828	0.0358657746649603	0.0325694764305275
"YBR225W"	"PWP2"	0.000128809919020635	0.0358657746649603	0.0325694764305275
"NOL019C"	"YOL163W"	0.000128835240262272	0.0358694887135837	0.0325728491338981
"NOL020W"	"YOL163W"	0.000128835240262272	0.0358694887135837	0.0325728491338981
"YBR064W"	"NIP7"	0.000128888052917668	0.0358797276229717	0.0325821470208419
"YDR010C"	"n2"	0.0001288882700742	0.0358797276229717	0.0325821470208419
"YDR544C"	"YIL177C"	0.000128889994948603	0.0358797276229717	0.0325821470208419
"NNL012W"	"RML2"	0.000128898801579619	0.035880510849395	0.032582858263657
"YHL008C"	"YRR1"	0.000128920958791681	0.03588437833533	0.0325863703024511
"NBR051C"	"ASG1"	0.000128924682732616	0.03588437833533	0.0325863703024511
"GSY2"	"CCC2"	0.00012893460683249	0.0358854722536545	0.0325873636825585
"TRS33"	"YLR294C"	0.000128947539858712	0.0358874034848869	0.0325891174210652
"YBR162W"	"DEF1"	0.000128960517195469	0.0358893468680747	0.0325908821946836
"SLX1"	"YGR160W"	0.00012900964527648	0.0359013502527564	0.0326017823901521
"gLR08"	"YGR235C"	0.000129048652010002	0.0359105360411084	0.0326101239447404
"NBR056W"	"IFH1"	0.000129082169526603	0.0359181935550733	0.0326170776833096
"AGP2"	"ELP3"	0.000129106971568481	0.0359234253162289	0.0326218286115479
"YJL152W"	"PEX4"	0.000129131975212315	0.0359275453223609	0.0326255699622887
"NLR136W"	"YBL108W"	0.000129133780500321	0.0359275453223609	0.0326255699622887
